sentence_id,rater_id,sentence,direction,modifier_category,tone_label,distance_cm,x_m,y_m,amplitude,radius
s0055,rater_1,"okay, I want you to pull the handle without jerking right",right,slightly,gentle,5.0,0.06298479693953013,-0.004173885067514352,6.41754456888769,14.609009154395947
s0055,rater_2,"okay, I want you to pull the handle without jerking right",right,slightly,gentle,5.0,0.04416335791455264,0.005426244696184957,6.756446574914577,13.741248492847319
s0055,rater_3,"okay, I want you to pull the handle without jerking right",right,slightly,gentle,5.0,0.04663745441809093,0.008401547330289843,6.167438043264488,10.68018620579652
s0056,rater_1,"alright, can you push the bar to the back right, significantly decisively as soon as possible thanks.",back right,a_lot,harsh,20.0,0.15315230356830314,-0.14108431089553194,15.5763313405171,12.377169377613702
s0056,rater_2,"alright, can you push the bar to the back right, significantly decisively as soon as possible thanks.",back right,a_lot,harsh,20.0,0.1488623576092208,-0.13859907313781428,22.50238123336733,7.117414927205943
s0056,rater_3,"alright, can you push the bar to the back right, significantly decisively as soon as possible thanks.",back right,a_lot,harsh,20.0,0.1390516588727751,-0.13496155772925789,17.040791672052702,12.389511567755818
s0057,rater_1,"so, I'd like you to nudge the bar forward and right just a little.",forward right,slightly,neutral,5.0,0.027799588261445463,0.029465368359707388,6.129512947844678,12.398122067143095
s0057,rater_2,"so, I'd like you to nudge the bar forward and right just a little.",forward right,slightly,neutral,5.0,0.040031524932332516,0.03440718987480028,10.629192150518817,9.339728099514046
s0057,rater_3,"so, I'd like you to nudge the bar forward and right just a little.",forward right,slightly,neutral,5.0,0.04739842021407844,0.03678275533067206,7.97414840192489,10.065065380780458
s0058,rater_1,"alright, please bring the handle somewhat to the back right gently from here please.",back right,moderately,gentle,10.0,0.07567977047020187,-0.06871383091533569,6.589872464279213,16.630932638932624
s0058,rater_2,"alright, please bring the handle somewhat to the back right gently from here please.",back right,moderately,gentle,10.0,0.06793463470343622,-0.05783183142552762,11.040814684090074,11.906201058074632
s0058,rater_3,"alright, please bring the handle somewhat to the back right gently from here please.",back right,moderately,gentle,10.0,0.07338355481225196,-0.07703671965479966,8.752289966299653,11.87414296561927
s0059,rater_1,"hey, please move it to the left, by a fair amount slowly.",left,moderately,gentle,10.0,-0.09807493350691374,-0.0038105239264221934,7.5648902827656235,13.203620087428344
s0059,rater_2,"hey, please move it to the left, by a fair amount slowly.",left,moderately,gentle,10.0,-0.09444882732718016,0.015508964033312495,9.880108788931379,11.084823029652966
s0059,rater_3,"hey, please move it to the left, by a fair amount slowly.",left,moderately,gentle,10.0,-0.10370517628881629,0.004001402561908954,9.884490002116975,12.536389698278159
s0060,rater_1,nudge the grip softly ahead-left thanks.,forward left,slightly,gentle,5.0,-0.02889811348661068,0.02810766874219014,6.842947795194724,13.742997630235383
s0060,rater_2,nudge the grip softly ahead-left thanks.,forward left,slightly,gentle,5.0,-0.036287765147918725,0.037046934096722904,6.2017981085507214,12.111313406156656
s0060,rater_3,nudge the grip softly ahead-left thanks.,forward left,slightly,gentle,5.0,-0.0395533057954132,0.048831521091291526,7.286668139000049,14.78907662616596
s0061,rater_1,"so, nudge the handlebar toward me, slightly smoothly when you can for me.",back,slightly,gentle,5.0,0.0006324255648179095,-0.055936337032758174,6.305531197636394,16.02049525530481
s0061,rater_2,"so, nudge the handlebar toward me, slightly smoothly when you can for me.",back,slightly,gentle,5.0,-0.008133918328304825,-0.03609237288859208,8.15618953726412,9.7813108592893
s0061,rater_3,"so, nudge the handlebar toward me, slightly smoothly when you can for me.",back,slightly,gentle,5.0,-0.0033386360172658184,-0.05092459808440655,6.3098285405240855,11.476527854605697
s0062,rater_1,I'd like you to adjust the handle without jerking forward some relative to where it is now for me.,forward,moderately,gentle,10.0,0.008441181524668218,0.09662112006047478,7.7448558541176915,14.820758520375879
s0062,rater_2,I'd like you to adjust the handle without jerking forward some relative to where it is now for me.,forward,moderately,gentle,10.0,-0.007398151497568214,0.10290119489942114,9.041405576865213,11.199154559028749
s0062,rater_3,I'd like you to adjust the handle without jerking forward some relative to where it is now for me.,forward,moderately,gentle,10.0,0.0030729323854383167,0.09913490447579426,7.297177598092656,12.404665886664734
s0063,rater_1,"alright, I want you to slide it diagonally forward-right, now.",forward right,no_modifier,neutral,15.0,0.11226918065391522,0.1072650948787953,8.205438852382215,14.322859018049575
s0063,rater_2,"alright, I want you to slide it diagonally forward-right, now.",forward right,no_modifier,neutral,15.0,0.090010358983701,0.10751667091622644,12.276270135287639,7.870769324889721
s0063,rater_3,"alright, I want you to slide it diagonally forward-right, now.",forward right,no_modifier,neutral,15.0,0.12531093428679743,0.11898862985090129,11.653870010536926,10.644334255930683
s0064,rater_1,"okay, shift this handle somewhat ahead-right if possible.",forward right,moderately,neutral,10.0,0.07735355052117959,0.06028625621007204,7.33225410998127,12.762639301298309
s0064,rater_2,"okay, shift this handle somewhat ahead-right if possible.",forward right,moderately,neutral,10.0,0.07324952932397466,0.06722076509839599,11.154698565635531,10.483499140572663
s0064,rater_3,"okay, shift this handle somewhat ahead-right if possible.",forward right,moderately,neutral,10.0,0.06655808090802422,0.08814533635888959,9.241600170665103,8.82694280619282
s0065,rater_1,"okay, could you pull the handle forward and right a normal amount from its current position please.",forward right,no_modifier,neutral,15.0,0.11044787283681973,0.09522634440466636,9.573823216608968,8.929743121066789
s0065,rater_2,"okay, could you pull the handle forward and right a normal amount from its current position please.",forward right,no_modifier,neutral,15.0,0.09428201277192148,0.09980690123008902,11.609893666787478,9.1505314959866
s0065,rater_3,"okay, could you pull the handle forward and right a normal amount from its current position please.",forward right,no_modifier,neutral,15.0,0.10371351561059615,0.10963243723767924,10.033537267847755,8.182770826462365
s0066,rater_1,"alright, I'd like you to shift the grip forward, when you can for me.",forward,no_modifier,neutral,15.0,0.001933064611779382,0.15531096641895328,10.405301209456875,13.706138908957147
s0066,rater_2,"alright, I'd like you to shift the grip forward, when you can for me.",forward,no_modifier,neutral,15.0,-0.008720259652970143,0.1506043986214873,14.963958046273031,8.871045550507072
s0066,rater_3,"alright, I'd like you to shift the grip forward, when you can for me.",forward,no_modifier,neutral,15.0,0.00754628210897748,0.15614463805378165,12.1658408423519,9.965011065815148
s0067,rater_1,"okay, I'd like you to push the bar pretty far back-right quickly.",back right,a_lot,harsh,20.0,0.16757630225217565,-0.14339875328485635,13.648588459000202,13.113231051683815
s0067,rater_2,"okay, I'd like you to push the bar pretty far back-right quickly.",back right,a_lot,harsh,20.0,0.1453522417660545,-0.14599045840281766,17.91926927262839,9.962321551064168
s0067,rater_3,"okay, I'd like you to push the bar pretty far back-right quickly.",back right,a_lot,harsh,20.0,0.14273208714327731,-0.1255966700132125,16.689686638040097,11.36391311986892
s0068,rater_1,"hey, could you move the grip to the front left from its current position.",forward left,no_modifier,neutral,15.0,-0.10570051212294101,0.0990961730739884,9.813197829036922,13.316391212330386
s0068,rater_2,"hey, could you move the grip to the front left from its current position.",forward left,no_modifier,neutral,15.0,-0.11457607011298031,0.1125820377722386,14.122512999038317,9.360733653940411
s0068,rater_3,"hey, could you move the grip to the front left from its current position.",forward left,no_modifier,neutral,15.0,-0.11069306090271241,0.11746112480588973,11.209117748855709,9.3309634181224
s0069,rater_1,"okay, I want you to bring the grip without jerking left a bit from the current spot please.",left,slightly,gentle,5.0,-0.04684189721199944,-0.00018465665685124145,4.432758100717998,14.593230529535537
s0069,rater_2,"okay, I want you to bring the grip without jerking left a bit from the current spot please.",left,slightly,gentle,5.0,-0.05810554413894671,0.004337218699410454,8.339144152440442,10.741847694791286
s0069,rater_3,"okay, I want you to bring the grip without jerking left a bit from the current spot please.",left,slightly,gentle,5.0,-0.054612048293079474,0.00820008926115416,7.873671893198772,13.302519461456432
s0070,rater_1,"nudge the grip left, just a little when you can please.",left,slightly,neutral,5.0,-0.05275384801720734,-0.003958468616184355,6.334282929192795,13.669314960202932
s0070,rater_2,"nudge the grip left, just a little when you can please.",left,slightly,neutral,5.0,-0.07031947306214782,0.003549544442131668,8.379379491555529,8.714240746356365
s0070,rater_3,"nudge the grip left, just a little when you can please.",left,slightly,neutral,5.0,-0.05663763617975828,-0.0068629417252144805,6.162513184729024,9.936899549533418
s0071,rater_1,I want you to slide this handle to the right relative to where it is now.,right,no_modifier,neutral,15.0,0.14840787313387252,0.004383043230887879,8.777043993427865,14.37899967017692
s0071,rater_2,I want you to slide this handle to the right relative to where it is now.,right,no_modifier,neutral,15.0,0.1538068841314387,0.0058031874063476764,13.937370703540852,7.332252618561581
s0071,rater_3,I want you to slide this handle to the right relative to where it is now.,right,no_modifier,neutral,15.0,0.14781202572037044,0.012066865972047869,12.689196567433445,12.776803022438806
s0072,rater_1,"alright, please adjust the grip over right, a little when you can thanks.",right,slightly,neutral,5.0,0.05191798976270715,0.0008955199055389973,5.470356101444514,11.485654606637587
s0072,rater_2,"alright, please adjust the grip over right, a little when you can thanks.",right,slightly,neutral,5.0,0.03839290763116429,-0.004717916859011879,9.264784003547847,10.841614948912012
s0072,rater_3,"alright, please adjust the grip over right, a little when you can thanks.",right,slightly,neutral,5.0,0.04285238948016427,-0.006903450801200853,7.379911812670823,10.511602690021354
s0073,rater_1,"okay, please pull the handle to the front left gently from its current position.",forward left,no_modifier,gentle,15.0,-0.08906024433058789,0.10144058550958153,8.103641565969522,14.212431672058564
s0073,rater_2,"okay, please pull the handle to the front left gently from its current position.",forward left,no_modifier,gentle,15.0,-0.11929218892884233,0.10459680285666711,10.168555692514749,11.069639695774733
s0073,rater_3,"okay, please pull the handle to the front left gently from its current position.",forward left,no_modifier,gentle,15.0,-0.09191578332500469,0.1183765566400343,9.421193704766225,9.842330664942978
s0074,rater_1,"I want you to push the handle toward me, a bit strongly when you can.",back,slightly,harsh,5.0,0.008449859479885843,-0.06271635676050638,6.3474808922689565,9.359624057103122
s0074,rater_2,"I want you to push the handle toward me, a bit strongly when you can.",back,slightly,harsh,5.0,-0.007158717555821448,-0.039490458362533794,10.776615584812003,9.809429133323667
s0074,rater_3,"I want you to push the handle toward me, a bit strongly when you can.",back,slightly,harsh,5.0,-0.0005636439182213943,-0.04332223392770712,5.688631199557925,10.602925059116156
s0075,rater_1,"alright, I want you to shift this handle toward the left, a normal amount as soon as possible please.",left,no_modifier,neutral,15.0,-0.1392362879227921,-0.00525023871643639,9.175495632269275,10.050904404826925
s0075,rater_2,"alright, I want you to shift this handle toward the left, a normal amount as soon as possible please.",left,no_modifier,neutral,15.0,-0.16924054654629525,-0.005565090845745287,13.634853926065496,9.050954278692792
